time,in,out
1.731271861663580057e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.731371875352282659e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.731471889040985552e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.731571902729688445e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.731671916418391047e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.731771930107093940e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.731871943795796833e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.731971957484499435e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732071971173202328e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732171984861905221e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732271998550607823e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732372012239310716e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732472025928013609e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732572039616716211e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732672053305419104e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732772066994121997e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732872080682824599e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.732972094371527492e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733072108060230385e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733172121748932987e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733272135437635879e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733372149126338772e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733472162815041374e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733572176503744267e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733672190192447160e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733772203881149762e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733872217569852655e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.733972231258555548e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734072244947258150e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734172258635961043e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734272272324663936e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734372286013366538e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734472299702069431e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734572313390772324e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734672327079474926e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734772340768177819e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734872354456880712e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.734972368145583314e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735072381834286207e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735172395522989100e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735272409211691702e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735372422900394595e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735472436589097488e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735572450277800090e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735672463966502983e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735772477655205876e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735872491343908478e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.735972505032611371e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736072518721313972e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736172532410016865e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736272546098719758e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736372559787422360e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736472573476125253e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736572587164828146e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736672600853530748e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736772614542233641e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736872628230936534e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.736972641919639136e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737072655608342029e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737172669297044922e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737272682985747524e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737372696674450417e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737472710363153310e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737572724051855912e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737672737740558805e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737772751429261698e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737872765117964300e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.737972778806667193e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738072792495370086e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738172806184072688e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738272819872775581e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738372833561478474e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738472847250181076e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738572860938883969e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738672874627586862e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738772888316289464e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738872902004992357e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.738972915693695250e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739072929382397851e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739172943071100744e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739272956759803637e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739372970448506239e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739472984137209132e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739572997825912025e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739673011514614627e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739773025203317520e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739873038892020413e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.739973052580723015e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740073066269425908e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740173079958128801e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740273093646831403e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740373107335534296e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740473121024237189e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740573134712939791e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740673148401642684e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740773162090345577e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740873175779048179e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.740973189467751072e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741073203156453674e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741173216845156567e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741273230533859460e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741373244222562062e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741473257911264955e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741573271599967848e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741673285288670450e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741773298977373342e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741873312666076235e+05,2.999999999999999889e-02,0.000000000000000000e+00
1.741973326354778837e+05,2.999999999999999889e-02,0.000000000000000000e+00
