time,in,out
1.077926607989167314e+04,-2.000000000000000042e-02,1.000000000000000000e+03
1.078927285037237743e+04,3.950513941036082333e-02,1.000000000000000000e+03
1.079927962085307990e+04,4.145626884963679593e-02,1.000000000000000000e+03
1.080928639133378420e+04,1.038837939311964588e-02,1.000000000000000000e+03
1.081929316181448849e+04,-4.293161814488485536e-03,1.000000000000000000e+03
1.082929993229519278e+04,-1.400135409614450266e-03,1.000000000000000000e+03
1.083930670277589707e+04,1.358891897991422112e-02,1.000000000000000000e+03
1.084931347325660136e+04,1.768652674339864575e-02,1.000000000000000000e+03
1.085932024373730565e+04,1.464048747461129014e-02,1.000000000000000000e+03
1.086932701421800994e+04,2.576906505816375231e-02,1.000000000000000000e+03
1.087933378469871423e+04,1.121253154428565948e-02,1.000000000000000000e+03
1.088934055517941852e+04,1.969040438234680515e-02,1.000000000000000000e+03
1.089934732566012099e+04,1.059334030898092215e-02,1.000000000000000000e+03
1.090935409614082528e+04,2.870819228165055054e-02,1.000000000000000000e+03
1.091936086662152957e+04,1.917400135411296419e-03,1.000000000000000000e+03
1.092936763710223386e+04,-1.561272850372309555e-02,1.000000000000000000e+03
1.093937440758293815e+04,-5.251184834123704889e-03,1.000000000000000000e+03
1.094938117806364244e+04,7.381178063642437198e-03,1.000000000000000000e+03
1.095938794854434673e+04,-3.432633716994050108e-03,1.000000000000000000e+03
1.096939471902505102e+04,-3.325352372745824653e-02,1.000000000000000000e+03
1.097940148950575531e+04,-3.379553148273407859e-02,1.000000000000000000e+03
1.098940825998645960e+04,-1.016680002461891295e-02,1.000000000000000000e+03
1.099941503046716389e+04,1.324509140149166334e-02,1.000000000000000000e+03
1.100942180094786818e+04,1.894549763032955456e-02,1.000000000000000000e+03
1.101942857142857247e+04,4.857142857144935814e-03,1.000000000000000000e+03
1.102943534190927494e+04,2.487068381854987825e-02,1.000000000000000000e+03
1.103944211238997923e+04,3.333969348187482834e-02,1.000000000000000000e+03
1.104944888287068352e+04,1.000000000000000021e-02,1.000000000000000000e+03
1.105945565335138781e+04,1.091130670277561804e-02,1.000000000000000000e+03
1.106946242383209210e+04,3.042038530190190743e-02,1.000000000000000000e+03
1.107946919431279639e+04,3.951744937526944362e-02,1.000000000000000000e+03
1.108947596479350068e+04,2.104807041299864082e-02,1.000000000000000000e+03
1.109948273527420497e+04,2.790227939517080785e-02,1.000000000000000000e+03
1.110948950575490926e+04,-2.242654028436482511e-02,1.000000000000000000e+03
1.111949627623561173e+04,-4.000000000000000083e-02,1.000000000000000000e+03
1.112950304671631602e+04,-4.682095156028729527e-02,1.000000000000000000e+03
1.113950981719702031e+04,-5.000000000000000278e-02,1.000000000000000000e+03
1.114951658767772460e+04,-6.103317535544920680e-02,1.000000000000000000e+03
1.115952335815842889e+04,-4.489382655259595289e-02,1.000000000000000000e+03
1.116953012863913318e+04,2.650643195665908225e-03,1.000000000000000000e+03
1.117953689911983747e+04,3.378074926653122645e-02,1.000000000000000000e+03
1.118954366960054176e+04,3.491266079891647972e-02,1.000000000000000000e+03
