time,in,out
1.274257040572792357e+04,2.885918854415285562e-02,1.000000000000000000e+03
1.275258233890214797e+04,2.507485354740724218e-02,1.000000000000000000e+03
1.276259427207637236e+04,2.582338902147966742e-02,1.000000000000000000e+03
1.277260620525059676e+04,3.081861575179027646e-02,1.000000000000000000e+03
1.278261813842482115e+04,5.361813842482115317e-02,1.000000000000000000e+03
1.279263007159904555e+04,4.789976133651482892e-02,1.000000000000000000e+03
1.280264200477326995e+04,2.000000000000000042e-02,1.000000000000000000e+03
1.281265393794749434e+04,2.000000000000000042e-02,1.000000000000000000e+03
1.282266587112171874e+04,1.800238663484378734e-02,1.000000000000000000e+03
1.283267780429594313e+04,-8.767628552830666194e-03,1.000000000000000000e+03
1.284268973747016753e+04,9.435886309395508445e-03,1.000000000000000000e+03
1.285270167064439192e+04,-2.527880234324336034e-02,1.000000000000000000e+03
1.286271360381861632e+04,-2.128639618138367801e-02,1.000000000000000000e+03
1.287272553699284072e+04,-1.127446300715928378e-02,1.000000000000000000e+03
1.288273747016706511e+04,-3.912490055688370993e-02,1.000000000000000000e+03
1.289274940334128951e+04,-2.975178997613147844e-02,1.000000000000000000e+03
1.290276133651551390e+04,-3.229333911911618643e-02,1.000000000000000000e+03
1.291277326968973830e+04,-5.360381861570201467e-03,1.000000000000000000e+03
1.292278520286396270e+04,1.474072466912482345e-02,1.000000000000000000e+03
1.293279713603818527e+04,2.744413104794644204e-02,1.000000000000000000e+03
1.294280906921240967e+04,4.619093078759033133e-02,1.000000000000000000e+03
1.295282100238663406e+04,3.617899761336593883e-02,1.000000000000000000e+03
1.296283293556085846e+04,3.638822593476409573e-02,1.000000000000000000e+03
1.297284486873508285e+04,4.815513126491714757e-02,1.000000000000000000e+03
1.298285680190930725e+04,4.506400520720159342e-02,1.000000000000000000e+03
1.299286873508353165e+04,6.652505966587342334e-02,1.000000000000000000e+03
1.300288066825775604e+04,3.176133651551208553e-02,1.000000000000000000e+03
1.301289260143198044e+04,4.851233094669927387e-02,1.000000000000000000e+03
1.302290453460620483e+04,3.182577565632527250e-02,1.000000000000000000e+03
1.303291646778042923e+04,1.216706443914154431e-02,1.000000000000000000e+03
1.304292840095465363e+04,-1.678520286396087413e-02,1.000000000000000000e+03
1.305294033412887802e+04,2.350835322195054394e-03,1.000000000000000000e+03
1.306295226730310242e+04,1.695226730310241819e-02,1.000000000000000000e+03
1.307296420047732681e+04,2.633109134302437371e-02,1.000000000000000000e+03
1.308297613365155121e+04,3.597613365155120924e-02,1.000000000000000000e+03
1.309298806682577560e+04,1.005966587112197899e-02,1.000000000000000000e+03
1.310300000000000000e+04,1.500000000000000118e-02,1.000000000000000000e+03
1.311301193317422440e+04,4.000000000000000083e-02,1.000000000000000000e+03
1.312302386634844879e+04,3.597613365155120924e-02,1.000000000000000000e+03
1.313303579952267319e+04,2.266218268604874853e-02,1.000000000000000000e+03
1.314304773269689758e+04,2.108266435235484765e-02,1.000000000000000000e+03
1.315305966587112198e+04,5.561727055760540273e-02,1.000000000000000000e+03
1.316307159904534637e+04,7.571360381861449995e-02,1.000000000000000000e+03
1.317308353221957077e+04,3.458233890214614664e-02,1.000000000000000000e+03
1.318309546539379517e+04,-1.091288782816263875e-02,1.000000000000000000e+03
1.319310739856801956e+04,-1.925616547334963596e-02,1.000000000000000000e+03
1.320311933174224396e+04,-3.823866348448791419e-02,1.000000000000000000e+03
1.321313126491646835e+04,-4.000000000000000083e-02,1.000000000000000000e+03
1.322314319809069275e+04,3.480798437839521114e-02,1.000000000000000000e+03
1.323315513126491715e+04,2.775873291386233427e-02,1.000000000000000000e+03
1.324316706443914154e+04,-6.062052505969237060e-03,1.000000000000000000e+03
1.325317899761336594e+04,1.089498806682968196e-02,1.000000000000000000e+03
1.326319093078759033e+04,2.380906921240966839e-02,1.000000000000000000e+03
1.327320286396181473e+04,3.033810660302454706e-02,1.000000000000000000e+03
1.328321479713603912e+04,2.066825775647887498e-03,1.000000000000000000e+03
1.329322673031026352e+04,-2.041288782815536135e-02,1.000000000000000000e+03
1.330323866348448792e+04,1.614666955955644176e-02,1.000000000000000000e+03
1.331325059665871231e+04,1.295508787155664684e-02,1.000000000000000000e+03
1.332326252983293671e+04,6.424821002379758547e-03,1.000000000000000000e+03
1.333327446300716110e+04,-3.586461271425254310e-02,1.000000000000000000e+03
1.334328639618138550e+04,-1.871360381861450137e-02,1.000000000000000000e+03
1.335329832935560989e+04,-1.324582338902473636e-02,1.000000000000000000e+03
1.336331026252983429e+04,-3.827565632458572453e-02,1.000000000000000000e+03
1.337332219570405869e+04,-1.203341288782394311e-02,1.000000000000000000e+03
1.338333412887828308e+04,8.668257756566164277e-03,1.000000000000000000e+03
1.339334606205250748e+04,1.000000000000000021e-02,1.000000000000000000e+03
1.340335799522673187e+04,1.759817747884715594e-02,1.000000000000000000e+03
1.341336992840095627e+04,5.260143198087461475e-03,1.000000000000000000e+03
1.342338186157517885e+04,-1.342156650032517475e-02,1.000000000000000000e+03
1.343339379474940324e+04,-1.360620525059675831e-02,1.000000000000000000e+03
1.344340572792362764e+04,-2.067621320604606100e-02,1.000000000000000000e+03
1.345341766109785203e+04,-2.116467780429593520e-02,1.000000000000000000e+03
1.346342959427207643e+04,-1.000000000000000021e-02,1.000000000000000000e+03
1.347344152744630082e+04,-5.962247776090159532e-03,1.000000000000000000e+03
1.348345346062052522e+04,1.255803862009170942e-02,1.000000000000000000e+03
1.349346539379474962e+04,3.013842482100153458e-02,1.000000000000000000e+03
1.350347732696897401e+04,4.504230852680021768e-03,1.000000000000000000e+03
1.351348926014319841e+04,1.404295942720636993e-02,1.000000000000000000e+03
1.352350119331742280e+04,-2.272944239531418664e-02,1.000000000000000000e+03
1.353351312649164720e+04,-3.860056411368945756e-02,1.000000000000000000e+03
1.354352505966587159e+04,-1.129529182035019994e-02,1.000000000000000000e+03
1.355353699284009599e+04,9.073985680191980555e-03,1.000000000000000000e+03
1.356354892601432039e+04,1.000000000000000021e-02,1.000000000000000000e+03
1.357356085918854478e+04,-5.226079409850750701e-02,1.000000000000000000e+03
1.358357279236276918e+04,-8.514558472553836188e-02,1.000000000000000000e+03
1.359358472553699175e+04,-7.620958993274226656e-02,1.000000000000000000e+03
1.360359665871121615e+04,-4.361336515513539874e-02,1.000000000000000000e+03
1.361360859188544055e+04,-1.798437839010809738e-02,1.000000000000000000e+03
1.362362052505966494e+04,1.043827294423615125e-02,1.000000000000000000e+03
1.363363245823388934e+04,1.610262529833198647e-02,1.000000000000000000e+03
1.364364439140811373e+04,4.644391408113734097e-03,1.000000000000000000e+03
1.365365632458233813e+04,-1.640811455845323993e-03,1.000000000000000000e+03
1.366366825775656253e+04,-2.266825775656252512e-02,1.000000000000000000e+03
1.367368019093078692e+04,-2.756346279019370599e-02,1.000000000000000000e+03
1.368369212410501132e+04,-1.153937947494341684e-02,1.000000000000000000e+03
1.369370405727923571e+04,2.690171403775324863e-02,1.000000000000000000e+03
1.370371599045346011e+04,9.349099587763538832e-03,1.000000000000000000e+03
1.371372792362768450e+04,2.473421566504506452e-04,1.000000000000000000e+03
1.372373985680190890e+04,0.000000000000000000e+00,1.000000000000000000e+03
1.373375178997613330e+04,2.925536992839988804e-02,1.000000000000000000e+03
1.374376372315035769e+04,-2.545743834525639182e-03,1.000000000000000000e+03
1.375377565632458209e+04,1.332696897374626051e-02,1.000000000000000000e+03
1.376378758949880648e+04,1.292037318290319842e-02,1.000000000000000000e+03
1.377379952267303088e+04,2.359904534606175469e-02,1.000000000000000000e+03
1.378381145584725527e+04,5.231069646344455037e-03,1.000000000000000000e+03
1.379382338902147967e+04,-1.529399001952697415e-02,1.000000000000000000e+03
1.380383532219570407e+04,-2.967064439140813109e-02,1.000000000000000000e+03
1.381384725536992846e+04,-2.545823389021461408e-02,1.000000000000000000e+03
1.382385918854415286e+04,-2.214797136038214320e-02,1.000000000000000000e+03
1.383387112171837725e+04,-5.148448687350901110e-02,1.000000000000000000e+03
1.384388305489260165e+04,-7.213712302017732947e-02,1.000000000000000000e+03
1.385389498806682604e+04,-5.189498806682604770e-02,1.000000000000000000e+03
1.386390692124105044e+04,-5.306574094163475641e-02,1.000000000000000000e+03
1.387391885441527484e+04,-2.167064439140879359e-02,1.000000000000000000e+03
1.388393078758949923e+04,-3.987415925363496649e-02,1.000000000000000000e+03
1.389394272076372363e+04,-5.988544152744725013e-02,1.000000000000000000e+03
1.390395465393794802e+04,-6.995465393794803033e-02,1.000000000000000000e+03
1.391396658711217242e+04,-7.830548926014369027e-02,1.000000000000000000e+03
1.392397852028639682e+04,-4.010739856801592146e-02,1.000000000000000000e+03
1.393399045346062121e+04,-2.999999999999999889e-02,1.000000000000000000e+03
1.394400238663484561e+04,-1.545020611846253424e-02,1.000000000000000000e+03
1.395401431980907000e+04,2.753308743763640404e-03,1.000000000000000000e+03
1.396402625298329440e+04,1.547841180299490763e-02,1.000000000000000000e+03
1.397403818615751879e+04,-1.526730310263156240e-02,1.000000000000000000e+03
1.398405011933174319e+04,-2.474940334128405278e-02,1.000000000000000000e+03
1.399406205250596759e+04,-2.109188544153160760e-02,1.008436754176612681e+03
1.400407398568019198e+04,-3.155608591884811326e-02,1.075331742243455665e+03
1.401408591885441638e+04,-1.244304621393728903e-02,1.200000000000000000e+03
1.402409785202864077e+04,-5.741288782815536645e-02,1.200000000000000000e+03
1.403410978520286517e+04,-1.000000000000000021e-02,1.200000000000000000e+03
1.404412171837708956e+04,-6.940768062483006554e-03,1.200000000000000000e+03
1.405413365155131396e+04,1.933174224343019859e-02,1.200000000000000000e+03
1.406414558472553836e+04,-2.391191147748692944e-02,1.200000000000000000e+03
1.407415751789976275e+04,3.947689303537150751e-01,1.200000000000000000e+03
1.408416945107398715e+04,7.550987198959079327e-01,1.200000000000000000e+03
1.409418138424821154e+04,7.790930787589422923e-01,1.200000000000000000e+03
1.410419331742243594e+04,8.593816446083920590e-01,1.200000000000000000e+03
1.411420525059666033e+04,8.755894988066793561e-01,1.200000000000000000e+03
1.412421718377088291e+04,8.760143198090690753e-01,1.200000000000000000e+03
1.413422911694510731e+04,9.898114558472534963e-01,1.200000000000000000e+03
1.414424105011933170e+04,1.074276849642004983e+00,1.200000000000000000e+03
1.415425298329355610e+04,1.117305272293339202e+00,1.200000000000000000e+03
1.416426491646778049e+04,1.203263180733348037e+00,1.200000000000000000e+03
1.417427684964200489e+04,1.269789542200044474e+00,1.200000000000000000e+03
1.418428878281622929e+04,1.328556085918853658e+00,1.200000000000000000e+03
1.419430071599045368e+04,1.258626600130177131e+00,1.200000000000000000e+03
1.420431264916467808e+04,1.116133651551307615e+00,1.200000000000000000e+03
1.421432458233890247e+04,9.383770883054876055e-01,1.200000000000000000e+03
1.422433651551312687e+04,8.878585376437381216e-01,1.200000000000000000e+03
1.423434844868735127e+04,8.241462356259464661e-01,1.200000000000000000e+03
1.424436038186157566e+04,8.948830548926053341e-01,1.200000000000000000e+03
1.425437231503580006e+04,7.828460620524992919e-01,1.200000000000000000e+03
1.426438424821002445e+04,7.943054892601467687e-01,1.200000000000000000e+03
1.427439618138424885e+04,8.026038186157512522e-01,1.200000000000000000e+03
1.428440811455847324e+04,7.663267520069397820e-01,1.200000000000000000e+03
1.429442004773269764e+04,7.441635929702749008e-01,1.200000000000000000e+03
1.430443198090692022e+04,7.399999999999999911e-01,1.200000000000000000e+03
1.431444391408114461e+04,6.955608591885539260e-01,1.200000000000000000e+03
1.432445584725536901e+04,6.444558472553689743e-01,1.200000000000000000e+03
1.433446778042959340e+04,6.239379474940385251e-01,1.200000000000000000e+03
1.434447971360381780e+04,5.824797136038177836e-01,1.200000000000000000e+03
1.435449164677804220e+04,5.809394662616647054e-01,1.200000000000000000e+03
1.436450357995226659e+04,5.545107398567997725e-01,1.200000000000000000e+03
1.437451551312649099e+04,5.786222607940990637e-01,1.200000000000000000e+03
1.438452744630071538e+04,5.680820134519439790e-01,1.200000000000000000e+03
1.439453937947493978e+04,5.316749837274917789e-01,1.200000000000000000e+03
1.440455131264916417e+04,5.204486873508358258e-01,1.200000000000000000e+03
1.441456324582338857e+04,5.373877196788883204e-01,1.200000000000000000e+03
1.442457517899761297e+04,5.010219136472138235e-01,1.200000000000000000e+03
1.443458711217183736e+04,5.382816229116923479e-01,1.200000000000000000e+03
1.444459904534606176e+04,7.051789976133586713e-01,1.200000000000000000e+03
1.445461097852028615e+04,7.535560859188553673e-01,1.200000000000000000e+03
1.446462291169451055e+04,6.185799522673066653e-01,1.200000000000000000e+03
1.447463484486873494e+04,4.829212410501204644e-01,1.200000000000000000e+03
1.448464677804295934e+04,4.400000000000000022e-01,1.200000000000000000e+03
1.449465871121718374e+04,4.582935560859187074e-01,1.200000000000000000e+03
1.450467064439140813e+04,4.899999999999999911e-01,1.200000000000000000e+03
1.451468257756563253e+04,4.826838793664567362e-01,1.200000000000000000e+03
1.452469451073985692e+04,4.549164677804292678e-01,1.200000000000000000e+03
1.453470644391408132e+04,4.424105011933187059e-01,1.200000000000000000e+03
1.454471837708830572e+04,5.028162291169429032e-01,1.200000000000000000e+03
1.455473031026253011e+04,4.026968973746989366e-01,1.200000000000000000e+03
1.456474224343675451e+04,4.292267303102635378e-01,1.200000000000000000e+03
1.457475417661097890e+04,4.743371664135404564e-01,1.200000000000000000e+03
1.458476610978520330e+04,6.553221957040660239e-01,1.200000000000000000e+03
1.459477804295942769e+04,6.141646778042922916e-01,1.200000000000000000e+03
1.460478997613365209e+04,4.881503579952186644e-01,1.200000000000000000e+03
1.461480190930787649e+04,4.461835539162513631e-01,1.200000000000000000e+03
1.462481384248210088e+04,4.674415274463026293e-01,1.200000000000000000e+03
1.463482577565632528e+04,5.382577565632526984e-01,1.200000000000000000e+03
1.464483770883054967e+04,5.899999999999999689e-01,1.200000000000000000e+03
1.465484964200477407e+04,5.284057279236148430e-01,1.200000000000000000e+03
1.466486157517899846e+04,4.510631373399915933e-01,1.200000000000000000e+03
1.467487350835322286e+04,4.926122803211117063e-01,1.200000000000000000e+03
1.468488544152744726e+04,4.868019093078692072e-01,1.200000000000000000e+03
1.469489737470167165e+04,4.299999999999999933e-01,1.200000000000000000e+03
1.470490930787589605e+04,4.354558472553762827e-01,1.200000000000000000e+03
1.471492124105012044e+04,4.899999999999999911e-01,1.200000000000000000e+03
1.472493317422434484e+04,4.899999999999999911e-01,1.200000000000000000e+03
1.473494510739856923e+04,4.452744630071538423e-01,1.200000000000000000e+03
1.474495704057279363e+04,4.725710566283404801e-01,1.200000000000000000e+03
1.475496897374701803e+04,5.198448687350901709e-01,1.200000000000000000e+03
1.476498090692124242e+04,5.009785202863912268e-01,1.200000000000000000e+03
1.477499284009546682e+04,4.836428726404847223e-01,1.200000000000000000e+03
1.478500477326969121e+04,4.739952267303087496e-01,1.200000000000000000e+03
1.479501670644391561e+04,4.481210674766705204e-01,1.200000000000000000e+03
1.480502863961814001e+04,4.528574528097272789e-01,1.200000000000000000e+03
1.481504057279236440e+04,4.395942720763559852e-01,1.200000000000000000e+03
1.482505250596658880e+04,3.984204816663127202e-01,1.200000000000000000e+03
1.483506443914081137e+04,4.299999999999999933e-01,1.200000000000000000e+03
1.484507637231503577e+04,4.223090692124105705e-01,1.200000000000000000e+03
1.485508830548926016e+04,4.000000000000000222e-01,1.200000000000000000e+03
1.486510023866348456e+04,4.055011933174228478e-01,1.200000000000000000e+03
1.487511217183770896e+04,4.479778693859837180e-01,1.200000000000000000e+03
1.488512410501193335e+04,4.311282273812122590e-01,1.200000000000000000e+03
1.489513603818615775e+04,5.221458016923431478e-01,1.200000000000000000e+03
1.490514797136038214e+04,5.549490128010422518e-01,1.200000000000000000e+03
1.491515990453460654e+04,5.436801909307870107e-01,1.200000000000000000e+03
1.492517183770883094e+04,4.909689737470143700e-01,1.200000000000000000e+03
1.493518377088305533e+04,4.731801909307872256e-01,1.200000000000000000e+03
1.494519570405727973e+04,4.823914081145594390e-01,1.200000000000000000e+03
1.495520763723150412e+04,4.730700802777160208e-01,1.200000000000000000e+03
1.496521957040572852e+04,4.860978520286425852e-01,1.200000000000000000e+03
1.497523150357995291e+04,5.753937947494114358e-01,1.200000000000000000e+03
1.498524343675417731e+04,7.021646778043050263e-01,1.200000000000000000e+03
1.499525536992840171e+04,7.281479713603675741e-01,1.200000000000000000e+03
1.500526730310262610e+04,5.554458667823712892e-01,1.200000000000000000e+03
1.501527923627684868e+04,4.479279670210466469e-01,1.200000000000000000e+03
1.502529116945107307e+04,4.411737904100664354e-01,1.200000000000000000e+03
1.503530310262529747e+04,4.518186157517848356e-01,1.200000000000000000e+03
1.504531503579952187e+04,5.081097852028688688e-01,1.200000000000000000e+03
1.505532696897374626e+04,4.519073190135198814e-01,1.200000000000000000e+03
1.506533890214797066e+04,5.103102625298288064e-01,1.200000000000000000e+03
1.507535083532219505e+04,5.116491646778049684e-01,1.200000000000000000e+03
1.508536276849641945e+04,5.252050336298536015e-01,1.200000000000000000e+03
1.509537470167064384e+04,5.078758949880685103e-01,1.200000000000000000e+03
1.510538663484486824e+04,4.630668257756587747e-01,1.200000000000000000e+03
1.511539856801909264e+04,4.453985680190926666e-01,1.200000000000000000e+03
1.512541050119331703e+04,4.554105011933170521e-01,1.200000000000000000e+03
1.513542243436754143e+04,4.402820568453039152e-01,1.200000000000000000e+03
1.514543436754176582e+04,4.240312432197870796e-01,1.200000000000000000e+03
1.515544630071599022e+04,4.362660013018003768e-01,1.200000000000000000e+03
1.516545823389021461e+04,4.475417661097854105e-01,1.200000000000000000e+03
1.517547016706443901e+04,4.424701670644390350e-01,1.200000000000000000e+03
1.518548210023866341e+04,4.437947494033415152e-01,1.200000000000000000e+03
1.519549403341288780e+04,4.244463007159902102e-01,1.200000000000000000e+03
1.520550596658711220e+04,5.086200911260576607e-01,1.200000000000000000e+03
1.521551789976133659e+04,4.813148188327183719e-01,1.200000000000000000e+03
1.522552983293556099e+04,5.181193317422440048e-01,1.200000000000000000e+03
1.523554176610978539e+04,4.722911694510730785e-01,1.200000000000000000e+03
1.524555369928400978e+04,4.524463007159902350e-01,1.200000000000000000e+03
1.525556563245823418e+04,5.180906921241076324e-01,1.200000000000000000e+03
1.526557756563245857e+04,4.848904317639376460e-01,1.200000000000000000e+03
1.527558949880668297e+04,4.719809069212417829e-01,1.200000000000000000e+03
1.528560143198090736e+04,4.749077891082660319e-01,1.200000000000000000e+03
1.529561336515513176e+04,4.653866348448682522e-01,1.200000000000000000e+03
1.530562529832935616e+04,4.831264916467807868e-01,1.200000000000000000e+03
1.531563723150358055e+04,5.215930787589514450e-01,1.200000000000000000e+03
1.532564916467780495e+04,5.479474940334148059e-01,1.200000000000000000e+03
1.533566109785202934e+04,5.627424604035563549e-01,1.200000000000000000e+03
1.534567303102625374e+04,5.383269689737463226e-01,1.200000000000000000e+03
1.535568496420047813e+04,5.243834526650729133e-01,1.200000000000000000e+03
1.536569689737470253e+04,4.910103420843248689e-01,1.200000000000000000e+03
1.537570883054892693e+04,5.385441527446346299e-01,1.200000000000000000e+03
1.538572076372315132e+04,5.108377088305460223e-01,1.200000000000000000e+03
1.539573269689737572e+04,4.923041874593168665e-01,1.200000000000000000e+03
1.540574463007160011e+04,4.582013451941814308e-01,1.200000000000000000e+03
1.541575656324582451e+04,4.570514211325677478e-01,1.200000000000000000e+03
1.542576849642004890e+04,4.803054892601467118e-01,1.200000000000000000e+03
1.543578042959427330e+04,5.035608591885466501e-01,1.200000000000000000e+03
1.544579236276849770e+04,5.156603023070813752e-01,1.200000000000000000e+03
1.545580429594272209e+04,4.863699284009453949e-01,1.200000000000000000e+03
1.546581622911694649e+04,4.675135604252599331e-01,1.200000000000000000e+03
1.547582816229117088e+04,5.627350835322467715e-01,1.200000000000000000e+03
1.548584009546539528e+04,6.590540247342075997e-01,1.200000000000000000e+03
1.549585202863961968e+04,5.888869602950580484e-01,1.200000000000000000e+03
1.550586396181384407e+04,5.074558472553762911e-01,1.200000000000000000e+03
1.551587589498806847e+04,5.400000000000000355e-01,1.200000000000000000e+03
1.552588782816229286e+04,5.432284660447013191e-01,1.200000000000000000e+03
1.553589976133651726e+04,5.796354957691536303e-01,1.200000000000000000e+03
1.554591169451073984e+04,7.484988066825771780e-01,1.200000000000000000e+03
1.555592362768496423e+04,7.680429594272076832e-01,1.200000000000000000e+03
1.556593556085918863e+04,5.555465393794729589e-01,1.200000000000000000e+03
1.557594749403341302e+04,4.107000795544930583e-01,1.200000000000000000e+03
1.558595942720763742e+04,4.117565632458244917e-01,1.200000000000000000e+03
1.559597136038186181e+04,4.299999999999999933e-01,1.200000000000000000e+03
1.560598329355608621e+04,4.000835322195689381e-01,1.200000000000000000e+03
1.561599522673031061e+04,4.345020611846418523e-01,1.200000000000000000e+03
1.562600715990453500e+04,4.572401822521136028e-01,1.200000000000000000e+03
1.563601909307875940e+04,4.541145584725563844e-01,1.200000000000000000e+03
1.564603102625298379e+04,4.863354306791056181e-01,1.200000000000000000e+03
1.565604295942720819e+04,4.882989802560223080e-01,1.200000000000000000e+03
1.566605489260143258e+04,5.058902147971348073e-01,1.200000000000000000e+03
1.567606682577565698e+04,4.937578650466490360e-01,1.200000000000000000e+03
1.568607875894988138e+04,5.067637231503558937e-01,1.200000000000000000e+03
1.569609069212410577e+04,4.809089101034214608e-01,1.200000000000000000e+03
1.570610262529833017e+04,4.892521877486084581e-01,1.200000000000000000e+03
1.571611455847255274e+04,5.173436754176582442e-01,1.200000000000000000e+03
1.572612649164677714e+04,5.200000000000000178e-01,1.200000000000000000e+03
1.573613842482100154e+04,4.955847255369953963e-01,1.200000000000000000e+03
1.574615035799522593e+04,4.899999999999999911e-01,1.200000000000000000e+03
1.575616229116945033e+04,4.834888262095906053e-01,1.200000000000000000e+03
1.576617422434367472e+04,5.046968973746989162e-01,1.200000000000000000e+03
1.577618615751789912e+04,4.862573226296411644e-01,1.200000000000000000e+03
1.578619809069212351e+04,4.552744630071604570e-01,1.200000000000000000e+03
1.579621002386634791e+04,4.668400954653916246e-01,1.200000000000000000e+03
1.580622195704057231e+04,4.899999999999999911e-01,1.200000000000000000e+03
1.581623389021479670e+04,4.899999999999999911e-01,1.200000000000000000e+03
1.582624582338902110e+04,4.954097056483685035e-01,1.200000000000000000e+03
1.583625775656324549e+04,5.137732696897364670e-01,1.200000000000000000e+03
1.584626968973746989e+04,5.361909307875903918e-01,1.200000000000000000e+03
1.585628162291169428e+04,5.076697765241922067e-01,1.200000000000000000e+03
1.586629355608591868e+04,4.913343458450848966e-01,1.200000000000000000e+03
1.587630548926014308e+04,5.368431330006503410e-01,1.200000000000000000e+03
1.588631742243436747e+04,4.807073117812978857e-01,1.200000000000000000e+03
1.589632935560859187e+04,5.033174224343675007e-01,1.200000000000000000e+03
1.590634128878281626e+04,4.766348448687349193e-01,1.200000000000000000e+03
1.591635322195704066e+04,5.048050914876693884e-01,1.200000000000000000e+03
1.592636515513126506e+04,5.327303102625301490e-01,1.200000000000000000e+03
1.593637708830548945e+04,6.153655890648753735e-01,1.200000000000000000e+03
1.594638902147971385e+04,7.508353221957076995e-01,1.200000000000000000e+03
1.595640095465393824e+04,7.884944311853602228e-01,1.200000000000000000e+03
1.596641288782816264e+04,6.680906921240966634e-01,1.200000000000000000e+03
1.597642482100238703e+04,5.236992840095481272e-01,1.200000000000000000e+03
1.598643675417661143e+04,5.312540681275740306e-01,1.200000000000000000e+03
1.599644868735083583e+04,4.877739205901492348e-01,1.200000000000000000e+03
1.600646062052506022e+04,4.760164894771084509e-01,1.200000000000000000e+03
1.601647255369928462e+04,4.523627684964230955e-01,1.200000000000000000e+03
1.602648448687350901e+04,4.980620525059639703e-01,1.200000000000000000e+03
1.603649642004773341e+04,4.628957836117782443e-01,1.200000000000000000e+03
1.604650835322195780e+04,5.212987271280872248e-01,1.200000000000000000e+03
1.605652028639618220e+04,4.959188544152711708e-01,1.200000000000000000e+03
1.606653221957040660e+04,5.520525059665933876e-01,1.200000000000000000e+03
1.607654415274463099e+04,5.398233890214760855e-01,1.200000000000000000e+03
1.608655608591885539e+04,5.614836913285641273e-01,1.200000000000000000e+03
1.609656801909307978e+04,5.577279236276808660e-01,1.200000000000000000e+03
1.610657995226730418e+04,5.511599045346083914e-01,1.200000000000000000e+03
1.611659188544152858e+04,5.142482100238571219e-01,1.200000000000000000e+03
1.612660381861575297e+04,4.867411586027380888e-01,1.200000000000000000e+03
1.613661575178997737e+04,5.132870470817976205e-01,1.200000000000000000e+03
1.614662768496420176e+04,5.173723150357982803e-01,1.200000000000000000e+03
1.615663961813842616e+04,5.179188544152785179e-01,1.200000000000000000e+03
1.616665155131265055e+04,5.311614956244982144e-01,1.200000000000000000e+03
1.617666348448687495e+04,5.006634844868749212e-01,1.200000000000000000e+03
1.618667541766109935e+04,5.130700802777242719e-01,1.200000000000000000e+03
1.619668735083532374e+04,5.585788674332897719e-01,1.200000000000000000e+03
1.620669928400954814e+04,5.309021479713555980e-01,1.200000000000000000e+03
1.621671121718377253e+04,5.866487669053397358e-01,1.200000000000000000e+03
1.622672315035799693e+04,7.699093078759323694e-01,1.200000000000000000e+03
1.623673508353222132e+04,7.503842482100080424e-01,1.200000000000000000e+03
1.624674701670644390e+04,5.750596658711220055e-01,1.200000000000000000e+03
1.625675894988066830e+04,4.546995009763503126e-01,1.200000000000000000e+03
1.626677088305489269e+04,4.357387719678891824e-01,1.200000000000000000e+03
1.627678281622911709e+04,4.404343675417658477e-01,1.200000000000000000e+03
1.628679474940334148e+04,4.491789976133659379e-01,1.200000000000000000e+03
1.629680668257756588e+04,4.980389817024676313e-01,1.200000000000000000e+03
1.630681861575179028e+04,5.371813842482097145e-01,1.200000000000000000e+03
1.631683054892601467e+04,5.171338685181151584e-01,1.200000000000000000e+03
1.632684248210023907e+04,4.855274463007172026e-01,1.200000000000000000e+03
1.633685441527446346e+04,5.403449772184930611e-01,1.200000000000000000e+03
1.634686634844868786e+04,6.868496420047713880e-01,1.200000000000000000e+03
1.635687828162291225e+04,6.504426122803190768e-01,1.200000000000000000e+03
1.636689021479713665e+04,6.401097852028633239e-01,1.200000000000000000e+03
1.637690214797136105e+04,5.949902364938134403e-01,1.200000000000000000e+03
1.638691408114558726e+04,5.008591885441273650e-01,1.200000000000000000e+03
1.639692601431981166e+04,4.720739856801883239e-01,1.200000000000000000e+03
1.640693794749403605e+04,4.772163159036691416e-01,1.200000000000000000e+03
1.641694988066826045e+04,4.313508353221768288e-01,1.200000000000000000e+03
1.642696181384248121e+04,4.099999999999999756e-01,1.200000000000000000e+03
1.643697374701670560e+04,4.348687350835280241e-01,1.200000000000000000e+03
1.644698568019093000e+04,4.600000000000000200e-01,1.200000000000000000e+03
1.645699761336515439e+04,4.799880668257719973e-01,1.200000000000000000e+03
1.646700954653937879e+04,4.881297461488429690e-01,1.200000000000000000e+03
1.647702147971360318e+04,4.527467997396392718e-01,1.200000000000000000e+03
1.648703341288782758e+04,4.661002386634827688e-01,1.200000000000000000e+03
1.649704534606205198e+04,4.918594055109563601e-01,1.200000000000000000e+03
1.650705727923627637e+04,5.057669776524166272e-01,1.200000000000000000e+03
1.651706921241050077e+04,5.602076372315023534e-01,1.200000000000000000e+03
1.652708114558472516e+04,5.891147754393618596e-01,1.200000000000000000e+03
1.653709307875894956e+04,4.798936862660048153e-01,1.200000000000000000e+03
1.654710501193317396e+04,4.973150357995218540e-01,1.200000000000000000e+03
1.655711694510739835e+04,4.544152744630082230e-01,1.200000000000000000e+03
1.656712887828162275e+04,4.542577565632455183e-01,1.200000000000000000e+03
1.657714081145584714e+04,4.528591885441528575e-01,1.200000000000000000e+03
1.658715274463007154e+04,4.369950097635063035e-01,1.200000000000000000e+03
1.659716467780429593e+04,5.196680407897590337e-01,1.200000000000000000e+03
