8907,1000,-0.04,100
8919,1000,-0.03,83
8929,1000,0,100
8939,1000,0,100
8949,1000,-0.01,100
8961,1000,-0.01,83
8971,1000,0,100
8981,1000,-0.03,100
8991,1000,-0.05,100
9003,1000,-0.04,83
9013,1000,-0.02,100
,,,
9023,1000,-0.04,100
9033,1000,-0.04,100
9044,1000,0.01,90
9055,1000,-0.02,90
9065,1000,0,100
9075,1000,-0.03,100
9086,1000,-0.03,90
9097,1000,-0.05,90
9107,1000,-0.03,100
9117,1000,-0.02,100
9128,1000,-0.01,90
9139,1000,0.01,90
9149,1000,-0.05,100
9159,1000,-0.01,100
9169,1000,-0.03,100
9181,1000,-0.01,83
9191,1000,-0.02,100
9201,1000,-0.06,100
9212,1000,-0.06,90
9223,1000,-0.02,90
9233,1000,-0.03,100
9243,1000,0,100
9253,1000,-0.02,100
9265,1000,-0.02,83
9275,1000,-0.01,100
9285,1000,0.01,100
9296,1000,-0.01,90
9307,1000,-0.01,90
9317,1000,-0.01,100
9327,1000,-0.04,100
9337,1000,0,100
9349,1000,-0.03,83
9359,1000,-0.01,100
9369,1000,-0.01,100
9380,1000,-0.05,90
9391,1000,-0.03,90
9401,1000,-0.04,100
9411,1000,-0.06,100
9421,1000,-0.06,100
9433,1000,-0.04,83
9443,1000,-0.02,100
9453,1000,0,100
9464,1000,0,90
9475,1000,-0.03,90
9485,1000,0.01,100
9495,1000,-0.04,100
9505,1000,-0.03,100
9517,1000,-0.06,83
9527,1000,-0.06,100
9537,1000,-0.01,100
9548,1000,0.01,90
9559,1000,-0.04,90
9569,1000,-0.01,100
9579,1000,-0.1,100
9590,1000,-0.09,90
9601,1000,-0.05,90
9611,1000,-0.07,100
9621,1000,-0.08,100
9631,1000,-0.05,100
9643,1000,-0.04,83
9653,1000,0,100
9663,1000,0.01,100
9674,1000,-0.03,90
9684,1000,-0.04,100
9695,1000,-0.06,90
9705,1000,-0.03,100
9716,1000,-0.04,90
9726,1000,0.02,100
9737,1000,0.04,90
,,,
9747,1000,-0.05,100
9757,1000,-0.05,100
9768,1000,-0.04,90
9779,1000,-0.03,90
9789,1000,-0.06,100
9799,1000,-0.06,100
9810,1000,-0.09,90
9821,1000,-0.09,90
9831,1000,-0.07,100
9841,1000,-0.15,100
9852,1000,-0.11,90
9863,1000,-0.08,90
9873,1000,-0.1,100
9883,1000,-0.08,100
9894,1000,-0.04,90
9905,1000,0.01,90
9915,1000,-0.02,100
9925,1000,-0.03,100
9936,1000,-0.06,90
9947,1000,-0.09,90
9957,1000,-0.06,100
9967,1000,-0.04,100
9978,1000,-0.08,90
,,,
9989,1000,-0.06,90
9999,1000,-0.05,100
10009,1000,-0.06,100
10020,1000,-0.03,90
10031,1000,-0.07,90
10041,1000,-0.05,100
10051,1000,-0.08,100
10062,1000,-0.06,90
10073,1000,-0.08,90
10083,1000,-0.05,100
10094,1000,-0.09,90
10104,1000,-0.11,100
10115,1000,-0.06,90
10125,1000,-0.05,100
10136,1000,-0.03,90
10146,1000,-0.04,100
10157,1000,-0.02,90
10168,1000,-0.04,90
10178,1000,-0.04,100
10188,1000,-0.03,100
10199,1000,-0.01,90
10210,1000,-0.03,90
10220,1000,0.01,100
10230,1000,-0.02,100
10242,1000,-0.04,83
10252,1000,-0.05,100
10262,1000,-0.05,100
10272,1000,-0.09,100
10284,1000,-0.11,83
10294,1000,-0.12,100
10304,1000,-0.06,100
10315,1000,-0.03,90
10326,1000,-0.05,90
10336,1000,-0.04,100
10347,1000,-0.03,90
10357,1000,-0.03,100
10368,1000,-0.03,90
10378,1000,-0.01,100
10389,1000,-0.04,90
10399,1000,0,100
10409,1000,-0.02,100
10421,1000,-0.06,83
10431,1000,0.01,100
10441,1000,-0.06,100
10451,1000,-0.03,100
10463,1000,-0.03,83
10473,1000,0.03,100
10483,1000,0.02,100
10494,1000,0.01,90
10505,1000,0.01,90
10515,1000,-0.09,100
10525,1000,-0.05,100
10536,1000,-0.06,90
10547,1000,-0.07,90
10557,1000,-0.06,100
10568,1000,-0.11,90
10578,1000,-0.06,100
